	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Os01g0933400	28826680.3670038	0.26274220602057	0.351662150551701	0.74714382997536	0.454976745584738	0.660374698536527
Os01g0933500	27640252.7604519	0.2721982284941	1.95832932328363	0.138995124700319	0.889454001577931	0.983402201491488
Os01g0933600	753880276.853109	-0.508705196125919	0.185114508506785	-2.74805686614928	0.00599496105621146	0.0170439317994444
Os01g0933900	15938239.078511	-1.76414934476352	2.73647372885937	-0.644679803119783	0.519134707314163	0.725160457115552
Os01g0933950	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0934000	555434128.817607	0.0133874908073356	0.24228922212086	0.0552541738759538	0.955935970305821	0.983655768795977
Os01g0934300	370529374.791272	0.206422168566973	0.187292275607508	1.10213925212567	0.270401136953617	0.44568810425832
Os01g0934350	321924160.860053	0.186998114924819	0.154689593076901	1.2088603454523	0.226716503047861	0.38766256644609
Os01g0934500	86136641.7174272	-1.36098086212	0.423374236844674	-3.21460481928027	0.0013062421432763	0.00425399579175658
Os01g0934600	2.96664982946116	-0.0410818055082577	0.737477202309702	-0.0557058650485652	0.955576127126884	0.983402201491488
Os01g0934700	2.96664982946116	-0.0410818055082577	0.737477202309702	-0.0557058650485652	0.955576127126884	0.983402201491488
Os01g0934800	638935269.719689	-0.567038790796215	0.516872306452932	-1.09705779109652	0.272616129951752	0.448344597633726
Os01g0934900	86287956.3877797	-1.29303500801586	0.536155795862561	-2.41167775858067	0.0158793091201732	0.0407414390929992
Os01g0934901	6899674.51693916	-0.761858125062131	2.47157887661874	-0.308247546646942	0.75789397562996	0.928134661022169
ENSRNA049471632	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
ENSRNA049471650	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0935000	150947263.012633	5.8875805710275	1.84284210752893	3.19483722830828	0.00139909724290098	0.00452748424795938
Os01g0935050	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0935200	163910745.060443	2.49815804988496	0.185702600097872	13.4524667321208	2.97770509840849e-41	1.09551750091518e-39
Os01g0935300	77445882.3328134	-2.53556951235728	0.920022743261246	-2.75598568723348	0.00585155574704643	0.0166794461573214
Os01g0935350	2488560.78886644	-19.2866246219565	3.16650169680964	-6.09083034485295	NA	NA
Os01g0935400	83573484.2853324	-0.623268967872856	0.253310750587973	-2.46049157576674	0.0138746829265838	0.0361581382229608
Os01g0935450	2841899.79316342	-0.455422930508236	2.37530055217841	-0.191732759919819	0.847951543331062	0.983402201491488
Os01g0935500	363554821.241994	-0.408050076410839	0.271363663871032	-1.50370197170086	0.132658121328901	0.251705267268021
Os01g0935800	27720924.9266172	0.790969583449864	0.691041095828096	1.14460570901651	0.252372526308635	0.422641113946299
Os01g0935900	421722647.298146	0.972511490937289	0.190947313893878	5.09308809380676	3.52277910706177e-07	1.77441919740093e-06
Os01g0936000	24927094.4342459	1.71244491570039	0.804555601809735	2.12843576236184	0.0333009706832368	0.0780563709508581
Os01g0936100	730845327.611671	-0.18870225861103	0.24067872457939	-0.784042124790238	0.433015393077575	0.636157209225688
Os01g0936200	1026889653.77959	0.156906675972898	0.254106171975629	0.617484710241302	0.53691506319007	0.741790923069894
Os01g0936600	502311414.404889	1.35261358063475	0.247458738707184	5.46601662847431	4.6026118039651e-08	2.51140204810019e-07
Os01g0936700	6279508.70904761	1.25322183924117	1.98008987571778	0.632911593867366	0.526791376247013	0.732512054290658
Os01g0936800	185780378.25285	-0.814732348908644	0.237380657109783	-3.43217665174737	0.000598757409159656	0.00206063495232228
Os01g0936850	497513.32221661	-20.964842955129	2.63975297730465	-7.94197151603761	NA	NA
Os01g0936900	13656796.4202082	5.02667977013765	2.41640474186317	2.08023088311846	0.0375043608576504	0.086490462830778
Os01g0936950	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0937000	10023408.6984628	24.5215831028848	2.59544682667426	9.44792351392771	3.45618754496571e-21	5.10789171773313e-20
Os01g0937012	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0937025	70802.4055499432	18.1114301318222	2.5135140193358	7.2056212905501	NA	NA
Os01g0937050	510852.135575161	18.9350471673951	2.54209440795078	7.4486010858499	9.43351360476371e-14	8.66131741523152e-13
Os01g0937100	825696442.998176	2.70211411821065	0.237554074547045	11.3747327776334	5.58737240967407e-30	1.48754497183247e-28
Os01g0937200	433895229.639215	-0.397491644631023	0.18473021230747	-2.15174139446896	0.0314177279402316	0.0742105449921325
Os01g0937300	299094376.313443	-0.650336620494488	0.2153943059259	-3.01928418069797	0.0025337274344726	0.0077920057103413
Os01g0937400	481791433.81562	-0.657345838897821	0.128059278939249	-5.1331371247972	2.84952140584272e-07	1.44720486782426e-06
Os01g0937366	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0937500	63175600.1238535	4.64994469193333	2.78733270108189	1.66824171729785	0.095267752557024	0.191662890537609
Os01g0937600	13151693.0763142	2.37008455367686	2.40086299997435	0.987180257141779	0.323554278579971	0.509987891139628
Os01g0937800	494709.590610494	-0.040993707899058	1.36751811973579	-0.0299767200941939	0.976085619498952	0.994897163937635
Os01g0937850	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0937900	27892830.8828383	4.8146018984615	2.45318817581812	1.96258972137589	0.0496938660188169	0.11037376389851
Os01g0938100	117048817.152534	2.81257860377206	0.694729543251076	4.0484511290685	5.15576967124445e-05	0.000206795258163052
Os01g0938200	632440983.831382	-0.658843840650137	0.207272240887071	-3.17864002352876	0.00147967729687325	0.00476630169275173
Os01g0938400	433255.586215594	20.7248100023981	2.63177455506375	7.87484245659334	NA	NA
Os01g0938600	723127137.949485	2.97701834962083	0.236828412068396	12.5703597960243	3.07322109376086e-36	1.00803977137218e-34
Os01g0938900	104516470.613257	-0.417600980700743	0.830172207397823	-0.503029343766776	0.614943641527484	0.811696897380056
Os01g0939000	269643551.146626	0.46933404087071	0.289726154491406	1.61992292927296	0.105248833670654	0.208279626643898
Os01g0939100	85444204.0663448	0.17450761351463	0.467590325608123	0.373206210559799	0.708994974212313	0.890987934787731
Os01g0939150	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0939200	123282771.176765	-0.124939875860766	0.279181014117085	-0.447522824056968	0.654497612106055	0.845877839038587
Os01g0939300	34016127.1150758	-0.507849544346795	0.755210546445789	-0.672460874304342	0.501290340255176	0.70783687315441
Os01g0939400	584727680.97554	-0.164312120253168	0.140950590073537	-1.16574269158747	0.243718493865265	0.411272981959869
Os01g0939450	809504.123568886	0.331349283328611	3.43173965699381	0.0965543183479341	0.923080335595519	0.983402201491488
Os01g0939500	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0939550	153326355.60498	0.601605820995346	0.224973632327686	2.67411702771939	0.00749262999148977	0.0208729569142809
Os01g0939600	302930521.295196	2.71246379514567	0.448542350127185	6.04728582346024	1.47306294251173e-09	9.16866240671753e-09
Os01g0939700	1359008318.41352	0.787184482622229	0.116923983948122	6.73244663790702	1.66833582367218e-11	1.23985951741534e-10
Os01g0939800	1151013.18474309	-3.12585775749045	2.70507315470793	-1.1555538718242	0.247863685205897	0.416726928827522
Os01g0939901	15954127.7110589	-2.59238634199036	2.97928691182926	-0.870136518808341	0.3842258026298	0.581356369740197
Os01g0940000	1239699437.9285	-1.12341287168314	0.127095148824406	-8.83914832371176	9.64510038854813e-19	1.24197379310161e-17
Os01g0940100	225207080.923701	0.943739959556135	0.291008731171852	3.24299534160307	0.001182801450773	0.0038840864204086
Os01g0940600	13116156.7841775	-0.451115680715585	1.88451726600143	-0.239379966877545	0.810810962619543	0.966218963790669
Os01g0940700	28531628.1723854	1.87692346268065	0.990835765748729	1.89428311690217	0.058187440750015	0.126336687925596
Os01g0941200	33386139.7271748	24.7393458812937	0.726916402826114	34.0332750576432	7.17581585702065e-254	1.42481027677072e-251
Os01g0941500	3274042.73888328	-22.9697393663936	3.01265198909674	-7.62442507449407	2.45124389091309e-14	2.36759394157224e-13
Os01g0941800	685460.553028346	17.4235476313339	2.95952454440548	5.88727931460153	NA	NA
Os01g0942200	3934829.52744069	22.7554182713969	0.917079509171311	24.8129175756626	6.50362636470337e-136	4.88918570440172e-134
Os01g0942300	563821606.056443	-1.21898051480162	0.34329952086821	-3.55077837486868	0.000384093705162645	0.00136337767328532
Os01g0942900	766041275.673237	0.0865421174947078	0.187866330983251	0.460657942494354	0.645044033646319	0.8378885315463
Os01g0943000	6879320.96927319	1.21894759744422	2.79815400256833	0.435625629013054	0.663108372783418	0.853007898074403
Os01g0943100	17679831.7853045	-3.59220623230425	2.39145260933848	-1.50210220276869	0.133070716096935	0.252263129246948
Os01g0943400	2083335.14443322	21.9904720101423	2.56925730683919	8.55907734566139	NA	NA
Os01g0943700	1127022.23888328	-4.75488110052338	3.30211499093233	-1.43995018755567	0.149881492507389	0.277655971911523
Os01g0943800	1029836170.81576	0.0994452221072732	0.148199834028474	0.671021143574064	0.502207060171314	0.708861940640115
Os01g0943900	1289748.34755072	-0.626210444406364	3.32104732542577	-0.188558121292681	NA	NA
Os01g0943950	2.96664982946116	-0.0410818055082577	0.737477202309702	-0.0557058650485652	0.955576127126884	0.983402201491488
Os01g0944000	140096011.632546	-0.541377999981486	0.216034430359201	-2.50598017677708	0.0122112465756133	0.0323434665216331
Os01g0944100	268519340.956938	-1.34825688559339	0.37867103814406	-3.56049644620687	0.000370154321109638	0.00131801287424816
Os01g0944500	224674.412565736	19.7774087803451	2.58929160389653	7.63815429308265	NA	NA
Os01g0944700	26023914.6932407	22.2029876363491	1.35984301492002	16.3276109026857	6.27956815628426e-60	2.80167834156278e-58
Os01g0944800	87627.9888832765	18.4190617619762	2.52828095986132	7.28521159412068	NA	NA
Os01g0944900	14063703.5750949	1.4205417558961	0.911159961191827	1.55904760568933	0.118985113102758	0.230482706055693
Os01g0945001	213421551.043311	1.17414209907883	0.423684848532525	2.77126289303378	0.00558393234777752	0.0159924756989695
Os01g0945100	628935.611083049	17.9406803319312	3.01462737829108	5.95120991109068	NA	NA
Os01g0945150	124643785.320579	2.16979853294915	0.61669796938305	3.51841361683067	0.000434135130268363	0.0015294986961141
Os01g0945200	46504922.3518959	3.521061561704	2.03374161542012	1.73132198063255	0.0833943531825512	0.171340483462191
Os01g0945250	520840.172182935	18.1830797592838	2.29460150643395	7.92428650826707	NA	NA
Os01g0945300	9.88883276487052	-0.0410445375918168	0.415292838385348	-0.098832760399619	0.921271056786109	0.983402201491488
Os01g0945400	6.92218293540936	-0.0410557524365744	0.492166093001644	-0.0834184902624678	0.933518786648496	0.983402201491488
Os01g0945600	2078959.77682749	19.5176687566876	2.62190138187973	7.44408958001872	9.76152478729442e-14	8.95615595210988e-13
Os01g0945666	368737.433299659	17.9071983392679	2.28702045041563	7.8299248858984	NA	NA
Os01g0945650	5783582.17156754	0.391208872784543	3.63015646559781	0.107766394228993	NA	NA
Os01g0945700	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0946100	17564220.3562542	2.08294745008426	0.777599219552319	2.67869025290876	NA	NA
Os01g0946200	195709485.803492	1.29751225013402	0.21110245927594	6.1463625510776	7.9279959805603e-10	5.07668890818203e-09
Os01g0946300	900901.57221661	-0.000587872822705932	3.9659321361851	-0.000148230681342777	NA	NA
Os01g0946500	21664544.8074521	2.83390618669889	0.306023851129553	9.26040952768473	2.03649601983852e-20	2.87263004186659e-19
Os01g0946550	28587813.0844929	2.55336268516067	0.942564574124436	2.70895252723934	0.00674959966655892	0.0189757713928733
Os01g0946850	1725597.86191275	18.9337660836524	3.17321948443897	5.96673699266657	NA	NA
Os01g0946800	14.8332491473058	-0.0410314472978124	0.342535499436784	-0.119787430398539	0.904651539330784	0.983402201491488
Os01g0947500	154531.510548434	19.2377210922293	2.565575438307	7.4984039857055	NA	NA
Os01g0947700	270104141.289524	-0.636400487944657	0.122930477893134	-5.17691380406	2.25586373635581e-07	1.15460983168735e-06
Os01g0947767	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0947800	4050622.77056578	23.6394564956109	2.54630997677662	9.28380939917461	1.63525114652505e-20	2.32175314259078e-19
Os01g0947833	38432005.0563326	0.497489261449169	0.754651022365097	0.659230885144797	0.509747516821143	0.715744986824669
Os01g0948100	211691744.817197	-1.32681805627866	0.331243447484027	-4.00556770664161	6.18687084594691e-05	0.000245277697872161
Os01g0948133	4356245.89558162	-0.0475818484766613	1.86710180112452	-0.0254843353736811	0.979668642991375	0.994897163937635
Os01g0948200	1164121916.30386	0.951992649892017	0.241353831618192	3.94438589811996	8.000473558013e-05	0.000312650717724574
Os01g0948400	62513402.594087	-1.02110808085907	0.826468350829231	-1.23550778421769	0.216641581209813	0.374273656273144
Os01g0948500	1026216920.47316	-0.526161621976533	0.176753576580266	-2.97680891191244	0.00291265487897286	0.00885162589753045
Os01g0948900	14506048.7063823	22.7782393038555	2.20284109506161	10.3403914857592	NA	NA
Os01g0949060	189973640.869541	-0.956902372114635	0.211566856356701	-4.52293137305638	6.09890192724166e-06	2.73892503503941e-05
Os01g0949140	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0949220	54856368.4841124	-1.73304443205518	0.557417243562128	-3.10906139354483	0.00187682714971065	0.00592885001106676
Os01g0949260	1019734.2771281	21.9596876191665	2.13824552007174	10.2699560986007	9.6248450106049e-25	1.77052223175986e-23
Os01g0949400	39976146.6925406	0.699561196615214	0.657483681125421	1.06399780967608	0.2873296917852	0.467254305284454
Os01g0949700	1076222582.16282	0.609878080932155	0.0897918691865992	6.79213036165611	1.10489636230017e-11	8.37640900023017e-11
Os01g0950000	836930699.658956	4.37686679677109	0.182852581552774	23.9365873842359	1.27465639793919e-126	8.81784243797771e-125
Os01g0950100	252526.155549943	-0.0405007775001513	2.72803122373115	-0.0148461561392094	NA	NA
Os01g0950200	1357773.73888328	-2.00018862521478	2.39678860763958	-0.834528593318296	NA	NA
Os01g0950300	666595.339220521	1.95869101064303	3.43242006137317	0.570644319640599	NA	NA
Os01g0950700	63631940.4977925	2.07353724014509	0.417164462107976	4.97055101402283	6.67628919092137e-07	3.28460295337726e-06
Os01g0950800	652919298.01052	0.90990628896863	0.158702405976137	5.73341206374303	9.84301087041841e-09	5.71743090108203e-08
Os01g0950833	1907270.80729923	-1.66865693705953	3.27572722784275	-0.509400454004967	0.610471558178514	0.80792590311292
Os01g0950866	6.92218293540936	-0.0410557524365744	0.492166093001644	-0.0834184902624678	0.933518786648496	0.983402201491488
Os01g0950900	253090700.338932	-0.177750496973747	0.227473352724511	-0.781412393340933	0.434559984285731	0.637742030650877
Os01g0951000	908365.216481457	-0.0403956996599253	2.18793462563648	-0.0184629372315793	NA	NA
Os01g0951100	384679809.724487	1.63144870539991	0.272453243884747	5.9879951588686	2.12443385396354e-09	1.30609719124191e-08
Os01g0951200	1338444139.3707	-0.0254922826644832	0.193206312717203	-0.131943321654279	0.895029122423841	0.983402201491488
Os01g0951400	6900007.38883276	-1.85842036709184	3.06759795692583	-0.605822664243212	0.544632517994436	0.749110910346003
Os01g0951500	310208918.480218	-2.36679637238828	0.181243208886917	-13.0586761673647	5.67052879710369e-39	1.98247479222398e-37
Os01g0951800	248026.765561202	-0.0404394762818066	2.30737996128698	-0.0175261452211151	NA	NA
Os01g0952000	3.95553310594821	-0.0410730384895817	0.64276754293421	-0.0639002994800963	0.949049613817397	0.983402201491488
Os01g0952100	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0952200	333459977.825214	0.644803506212177	0.235365423293572	2.73958467301253	0.00615168667866537	0.0174418489425294
Os01g0952300	1029453357.62888	0.16624967679256	0.159814798473431	1.04026459614877	0.298216987790104	0.480037259075957
Os01g0952700	195147286.108991	0.854336070373868	0.347119984163612	2.46121257591204	0.0138468296217146	0.0360964006103848
Os01g0952900	248043907.898292	-1.25526381948843	0.232966596908925	-5.38817081995305	7.11783854915037e-08	3.81107654388535e-07
Os01g0953000	9075407.32243045	-1.40819102102122	0.574204020328974	-2.45242278208786	0.0141897831114944	0.0368869127036859
Os01g0953100	13729320.2204492	-1.65101739439219	0.406939225918703	-4.05715961803599	4.96731350324567e-05	0.000199945514597529
Os01g0953400	49838447.6791007	0.166663423836976	0.26173784177066	0.636757079944939	0.524283086927128	0.730234397540109
Os01g0953500	779252461.772335	0.184523339857815	0.125185085817865	1.47400418070794	0.140480465530344	0.263539670616738
Os01g0953600	903292837.599372	1.66470950306281	0.225279528950336	7.38952851517103	1.47350365934209e-13	1.32574554421125e-12
Os01g0953801	11901442.8706913	2.06201867951218	1.85272061809236	1.11296795608359	0.265722192014137	0.440123531360144
Os01g0954000	339046278.205711	0.550181819090449	0.189864135349852	2.89776591074801	0.00375830990134109	0.0111493383717818
Os01g0954100	797938.375631242	21.0328939697279	3.34245040453671	6.29265701031194	NA	NA
Os01g0954500	1412094643.72235	0.148675671145124	0.182115413883411	0.816381589975163	0.414281922722248	0.615694611583156
Os01g0954900	265284118.376318	3.5897823330015	0.326777913784096	10.9853884904023	4.49301338219275e-28	1.06266007187126e-26
Os01g0955050	968271.608451184	-0.0404745192638852	3.4416366130595	-0.0117602535695669	NA	NA
Os01g0955400	83597459.3626255	6.71608962095338	2.46643785696403	2.72299162210407	0.0064693698431865	0.0182490813351181
Os01g0955500	66000422.069123	0.992296650780871	0.751183899639116	1.32097699545689	0.18650903482075	0.331643868247371
Os01g0955550	2.96664982946116	-0.0410818055082577	0.737477202309702	-0.0557058650485652	0.955576127126884	0.983402201491488
Os01g0955600	21040613.9554071	1.43686831232129	2.47528803994875	0.580485296713606	0.561587399226321	0.765073055913595
Os01g0955700	1129641178.46603	0.386496054611861	0.181805582213105	2.12587561892805	0.0335136174694538	0.0784628896487816
Os01g0956200	23162452.7730435	-0.47209266862427	0.391143509153724	-1.20695513942105	0.227449420877582	0.388685821328873
Os01g0956300	2013972.6097913	-1.03679313695014	1.84008445091031	-0.563448670215773	0.573129403440164	0.775350752217304
Os01g0956500	11782250.579934	21.2638362973193	2.21464098197893	9.60148234876364	7.88028237136162e-22	1.21071485387766e-20
Os01g0956600	14907727.0524465	20.8386951334693	2.34720265489182	8.87809797336384	NA	NA
Os01g0956700	437723040.978291	-0.112804656552728	0.205972070313401	-0.547669673762504	0.583918738974224	0.784136723144603
Os01g0956800	52573387.3894491	-0.826857375285034	0.650309850984912	-1.27148216197669	0.20355716945393	0.355792147287627
Os01g0957100	72313190.6620186	2.83432019529371	0.394405246743229	7.18631463120203	6.65635566672953e-13	5.63785305266368e-12
Os01g0957200	616663597.026868	2.9172016092768	0.198568096965563	14.6911898429622	7.34132941790008e-49	3.03585563575515e-47
Os01g0957500	343377911.502714	1.23173589195959	0.286484014751834	4.29949256689444	1.71189617066314e-05	7.2778248951207e-05
Os01g0957600	50692541.357273	0.597384121135133	0.439260383097048	1.35997723473995	0.173837128062691	0.313244027574552
Os01g0957800	7187939.1578208	1.54022582072332	0.95870267887956	1.60657298102409	0.108148073496544	0.212770557425202
Os01g0957900	412255601.002928	-1.4539413040312	0.137659605368297	-10.5618587249418	4.47707577989017e-26	9.0484240956273e-25
Os01g0958100	231504.160982026	-0.0406135517936398	2.11286897597308	-0.0192219925870866	NA	NA
Os01g0958400	552025699.509267	0.426776516371773	0.207867000592863	2.0531229832275	0.0400606514475651	0.0915978907175296
Os01g0958800	31185973.1562645	0.227621411911928	2.41286664736704	0.0943365072248447	0.924841850640489	0.983402201491488
Os01g0958900	12945280.1742193	-2.82460374496893	3.00117131787533	-0.941167113035254	0.346619227103121	0.53781464166267
Os01g0958950	2816676.04438271	-0.0404538475240124	1.80720179931837	-0.0223847981665747	0.982141006620309	0.994897163937635
Os01g0959050	2.96664982946116	-0.0410818055082577	0.737477202309702	-0.0557058650485652	0.955576127126884	0.983402201491488
Os01g0959600	68155655.949194	0.977875518888645	0.211459566507128	4.62440898296121	3.75667994066908e-06	1.72519424323346e-05
ENSRNA049441592	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0959750	457011990.147814	-0.0417184993647391	0.367838946534958	-0.11341512299806	0.909701450651283	0.983402201491488
Os01g0959900	7.91106621189642	-0.0410515984253657	0.461825037237885	-0.0888899369139662	0.929169381072492	0.983402201491488
Os01g0960000	1194549522.95497	0.00529234247136929	0.14948942162412	0.0354027891329761	0.971758560701158	0.993530597161975
ENSRNA049441421	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0960101	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0960300	166148838.614561	-0.467164576894349	0.345481203872553	-1.3522141629062	0.176306814249402	0.316619479801242
Os01g0960450	9265325.12566842	-0.590442892341338	1.86451835229067	-0.316673145971422	0.751491627269804	0.924026120597614
Os01g0960500	508815734.76801	-0.715070212235153	0.304872253281848	-2.34547488181578	0.0190028589551096	0.047826160065927
Os01g0960600	17928886.7575326	-0.106435360702213	0.94268977516798	-0.112906030706917	0.910105055094461	0.983402201491488
Os01g0960800	850096913.32863	0.340192555026501	0.12726858985187	2.67302839940678	0.00751698864526391	0.0209273671895494
Os01g0960900	319013490.051718	-0.682036249194138	0.221329877725004	-3.08153718876377	0.00205934750534391	0.00645603084988555
Os01g0961000	863741561.801057	0.810675310044044	0.122376931456669	6.6244127908297	3.48631266953516e-11	2.52175970098107e-10
Os01g0961200	789394150.404253	0.564784620322965	0.214642271822503	2.63128327671639	0.0085063100933623	0.0234011244673132
Os01g0961300	648315882.053499	0.198469922026153	0.214283626837619	0.926201991982108	0.354341017541943	0.547248795112425
Os01g0961600	1372181467.77618	-0.785495531806405	0.24982109455356	-3.14423220829336	0.00166523244392496	0.0053152977173803
Os01g0962000	359798305.064397	0.324096796777495	0.239463106077849	1.35343102361719	0.175917971955286	0.316139447874047
Os01g0962100	474974716.685897	-1.00642836407413	0.319762445174401	-3.14742515658839	0.00164715267858144	0.00526146239992409
Os01g0962200	1075626687.66498	0.390801070615204	0.159274137780177	2.4536379607	0.014141928078007	0.0367882479484988
Os01g0962300	10861806.0397559	-0.229648563265429	2.52653285771537	-0.0908947463573026	0.927576224713015	0.983402201491488
Os01g0962500	107918221.202282	-1.37541139036687	0.44921772362025	-3.06179235156266	0.00220016022249667	0.00685287600854519
Os01g0962600	700767438.491528	2.4256181465701	0.29033398653162	8.35457872344521	6.566664265349e-17	7.51784789639053e-16
Os01g0962650	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0962900	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0963000	1.9777665529741	-0.0410939064715446	0.895408748265317	-0.0458940194086289	0.963394720976885	NA
Os01g0963300	789359404.529954	0.181339439788726	0.153830880346938	1.17882338955447	0.238468508663763	0.404170481452606
Os01g0963350	12370147.1167485	-0.0723121930369125	2.49611198061317	-0.0289699314768519	0.976888571730033	0.994897163937635
Os01g0963600	437645157.475285	5.7193410321856	0.759729257917611	7.52813054463915	5.14719187886188e-14	4.84558841697706e-13
Os01g0963800	13607405.4158357	22.8923897397743	2.40701458804735	9.51069837858578	1.8938676928722e-21	2.84747933868779e-20
Os01g0964000	105917761.799935	1.07487880168942	0.552765653165986	1.94454701650332	0.0518295214724176	0.114452643095259
Os01g0964133	260820520.522431	2.5306232291512	0.383936610187111	6.5912527276779	4.36130736567015e-11	3.12598417989656e-10
Os01g0964266	3.95553310594821	-0.0410730384895817	0.64276754293421	-0.0639002994800963	0.949049613817397	0.983402201491488
Os01g0964333	11171375.1601894	-1.55451908570602	3.18220677896982	-0.488503480031323	0.625193261359701	0.821469483029648
Os01g0964400	3633974.60134818	0.70799504842129	2.37348923962341	0.298292925285654	0.765479603459762	0.933643907230229
Os01g0964800	327865289.560908	0.249139901147701	0.178665535119555	1.39444857667142	0.163182187823263	0.297381902015756
Os01g0964900	349198134.942045	0.492293965366867	0.108196880066494	4.54998300380121	5.36502488842311e-06	2.42526351012814e-05
Os01g0965000	256116225.948882	0.375781769032779	0.306499746660394	1.22604267418579	0.22018261652518	0.378981606566732
Os01g0965101	0.988883276487052	-0.0411138587425744	1.24868614895106	-0.0329256945607282	0.973733842604845	NA
Os01g0965201	134626.655549943	-19.0791718440121	2.55446795673902	-7.46894154365049	NA	NA
Os01g0965400	510408547.167207	-0.212966935492663	0.244023714099704	-0.87273048965089	0.382809994833136	0.579796147369748
Os01g0965300	4038578.45300699	2.27057234270361	3.16174059385113	0.718139985019442	0.472670977995199	0.679149577894997
Os01g0965500	33883964.7167232	0.548646996529806	0.357856572135337	1.53314774479624	0.125239456054399	0.240342591960378
Os01g0965600	1390317801.07664	-0.539223714145758	0.192666274694991	-2.79874469467685	0.00513016823827455	0.0148201694853131
Os01g0965700	576218.556348451	-0.0404691611161075	2.55088475224098	-0.0158647547995083	NA	NA
Os01g0965800	1278449.94462821	1.79570310237225	4.00097765990983	0.448816078221422	0.653564339265016	0.845007556845727
Os01g0965900	35390723.8044708	23.0905705590174	1.1508153713372	20.064530883166	1.50705861444153e-89	7.95133907104233e-88
Os01g0966000	499133450.626514	-0.355866752528383	0.194358449306913	-1.83098164138175	0.0671032833142671	0.142553373267511
Os01g0966200	2336748.51054125	20.2603412028644	3.23147875677947	6.2696810741396	3.61788351881944e-10	2.39208866822604e-09
Os01g0966300	483104672.937795	-0.880100185053179	0.270632928946595	-3.25200702101868	0.00114593191151113	0.00377110766071811
Os01g0966400	347355026.224717	-0.337932333950436	0.167047113956494	-2.02297618885201	0.0430756025065125	0.0976332778665821
Os01g0966500	135310065.704502	-0.151521816996244	0.807279238051549	-0.187694430692851	0.851116196343733	0.983402201491488
Os01g0966700	9750508.98328282	-0.0405926699530264	1.96929784640521	-0.0206127630856475	0.983554559159656	0.994897163937635
Os01g0966801	966672.099966326	-19.3379120616193	2.35418553482203	-8.21426849140897	NA	NA
Os01g0966900	45766970.0955378	3.75648885038929	1.88265898598531	1.99531029164227	0.0460090481292706	0.103283106143994
Os01g0967000	3.95553310594821	-0.0410730384895817	0.64276754293421	-0.0639002994800963	0.949049613817397	0.983402201491488
Os01g0967200	59511259.6711538	3.48726143471296	0.805591717319413	4.32881987207706	1.49910479631492e-05	6.42445245112947e-05
Os01g0967600	1005205223.49351	0.178926748121976	0.205257030924553	0.871720434208876	0.38336090982107	0.580452914916808
Os01g0967700	12825944.639852	-0.475541343822969	0.87164348968069	-0.545568629207768	0.585362493309505	0.785682455331991
Os01g0967800	1474189657.25632	-0.159571702692454	0.120284665851177	-1.32661716739427	0.184635354020319	0.328964325873178
Os01g0967900	51830466.5241291	-0.834787223339115	0.668439693801004	-1.24885944249091	0.211716487959937	0.367252922195793
Os01g0968000	471244631.371805	-0.683210224569921	0.230524619537632	-2.96371912874316	0.00303945571203208	0.00920042854947822
Os01g0968100	111897871.483165	27.8392171970482	0.990583727053158	28.1038507263448	8.79016323680314e-174	9.33228310010149e-172
Os01g0968200	307306.085608784	20.2292553511777	2.61067297916672	7.74867458031245	NA	NA
Os01g0968300	28982983.5125416	25.1675683090473	0.718006976175322	35.0519829808756	3.6371440489283e-269	7.95006334930034e-267
